,GRAPH_IDX,NUM_NODES,NUM_EDGES,IS_CONNECTED,LOGRATIO_EDGETONODES,DENSITY,CHROMATIC_NUM,NORM_MIS,SPECTRAL_GAP,LOG_LARGESTEIGVAL,GIRTH,KEMENY_CONSTANT,TRANSITIVITY,LOG_SECONDLARGESTEIGVAL,LOG_SMALLESTEIGVAL,MIN_ECC,MAX_ECC,LOGRATIO_MAXMINECC,GRAPH_ASSORTATIVITY
791,graph_867.pickle,100,300,1,1.0986122886681098,0.06060606060606061,5,0.32,0.01111702621256394,(0.4959152113851037+0j),3,132.29658654,0.21645569620253163,(0.4891217715819472+0j),(-1.970372071245083+0j),4,5,0.22314355131420976,-0.02008608
792,graph_2841.pickle,100,200,1,0.6931471805599453,0.04040404040404041,4,0.38,0.05806736554436798,(0.6057031659795791+0j),3,160.98116059,0.15742128935532235,(0.5735034607681821+0j),(-2.3870184827235277+0j),5,7,0.3364722366212129,-0.2447162
793,graph_2798.pickle,100,146,1,0.37843643572024505,0.029494949494949494,4,0.42,0.011146047735716369,(0.6524373635634239+0j),3,195.96678362,0.01929260450160772,(0.6466158694849848+0j),(-2.696854989407117+0j),7,9,0.25131442828090617,0.0264573
794,graph_4425.pickle,100,147,1,0.3852624007906449,0.029696969696969697,4,0.45,0.02037329721773684,(0.6634753998925275+0j),3,202.42968703,0.018518518518518517,(0.6529265220787738+0j),(-2.9405562155802505+0j),6,9,0.4054651081081644,0.16975455
795,graph_2195.pickle,100,132,1,0.27763173659827955,0.02666666666666667,4,0.47,0.007841821898213475,(0.6729029554029012+0j),4,245.21415976,0.0,(0.6688938339512396+0j),(-3.37937499242957+0j),8,13,0.4855078157817008,0.14107884
796,graph_5671.pickle,100,1552,1,2.7421295147550726,0.31353535353535356,13,0.11,0.022468326659229376,(0.2591651781514147+0j),3,100.26758544,0.3170057774428536,(0.24167439473915187+0j),(-0.3348237445980185+0j),2,3,0.4054651081081644,-0.04590298
797,graph_5307.pickle,100,359,1,1.2781522025001875,0.07252525252525252,6,0.33,0.014354807402908065,(0.48478190784494307+0j),3,113.18768618,0.11989795918367346,(0.4759024595344408+0j),(-0.9903432879589987+0j),3,4,0.28768207245178085,-0.11632901
798,graph_4911.pickle,100,250,1,0.9162907318741551,0.050505050505050504,5,0.32,0.0056188731069519715,(0.5632359476186456+0j),3,127.47569944,0.03,(0.5600316372014041+0j),(-1.4215632450037106+0j),4,5,0.22314355131420976,
799,graph_5975.pickle,100,437,1,1.4747630091074988,0.08828282828282828,7,0.32,0.031901323143094906,(0.46683179500408295+0j),3,110.1845545,0.1602356966356206,(0.446627385201606+0j),(-0.8903937778798798+0j),3,4,0.28768207245178085,-0.10362877
800,graph_709.pickle,100,191,1,0.6471032420585384,0.038585858585858585,4,0.51,0.0018183157005926542,(0.5937280523075402+0j),3,135.31149447,0.06917164816396243,(0.5927233564293565+0j),(-1.6807579426250154+0j),4,7,0.5596157879354227,-0.16755691
801,graph_5396.pickle,100,200,1,0.6931471805599453,0.04040404040404041,4,0.36,0.021425300005864623,(0.6045227477933806+0j),3,144.87347577,0.035,(0.5927483068190724+0j),(-2.0021672552644576+0j),5,6,0.1823215567939546,
802,graph_3290.pickle,100,300,1,1.0986122886681098,0.06060606060606061,5,0.29,0.04231350849091897,(0.5543781701295502+0j),3,120.58577935,0.042,(0.529771779722755+0j),(-1.2501041762060776+0j),4,4,0.0,
803,graph_4733.pickle,100,475,1,1.55814461804655,0.09595959595959595,7,0.27,0.01729645841729277,(0.4501949833593304+0j),3,108.9960303,0.14924114671163574,(0.43910718164017737+0j),(-0.7879416635901256+0j),2,4,0.6931471805599453,-0.08508917
804,graph_4866.pickle,100,424,1,1.4445632692438664,0.08565656565656565,6,0.31,0.02318379569590312,(0.46938562422556346+0j),3,110.36534846,0.12101626922219746,(0.4547806591603075+0j),(-0.8765999360388507+0j),3,4,0.28768207245178085,-0.13139031
805,graph_5170.pickle,100,200,1,0.6931471805599453,0.04040404040404041,4,0.38,0.004915815257780176,(0.596329651712165+0j),3,146.87056802,0.07894736842105263,(0.5936182021709719+0j),(-2.014557591320963+0j),5,7,0.3364722366212129,-0.12549387
806,graph_1131.pickle,100,1659,1,2.808800104202353,0.33515151515151514,14,0.11,0.00961836304526087,(0.2498944184222716+0j),3,100.03395435,0.33020766035994464,(0.24237463599314454+0j),(-0.29066862577679076+0j),2,2,0.0,-0.01302915
807,graph_1968.pickle,100,2845,1,3.34814816057234,0.5747474747474748,24,0.06,0.004570935466942094,(0.16427343105020653+0j),3,98.74476249,0.5727552244775522,(0.16038740585837524+0j),(-0.1614451211480535+0j),2,2,0.0,-0.03369098
808,graph_349.pickle,100,1054,1,2.355177543113216,0.21292929292929294,10,0.15,0.03510330228862779,(0.3267536037766468+0j),3,101.98496887,0.21867165063591193,(0.3011089133873499+0j),(-0.4801785201844093+0j),2,3,0.4054651081081644,-0.01893453
809,graph_4633.pickle,100,319,1,1.1600209167967532,0.06444444444444444,5,0.29,0.01255126694531028,(0.4625078341714447+0j),3,125.25923334,0.18997797356828194,(0.4545728716090977+0j),(-1.4840070834597623+0j),4,5,0.22314355131420976,-0.01413719
810,graph_1031.pickle,100,243,1,0.8878912573524571,0.04909090909090909,5,0.32,0.016815263876107656,(0.48100791562455936+0j),3,163.91939031,0.3136645962732919,(0.47055899132437495+0j),(-2.452822085495384+0j),5,7,0.3364722366212129,0.17276004
811,graph_5479.pickle,100,196,1,0.6729444732424258,0.039595959595959594,4,0.44,0.04389565502031889,(0.6017197466309503+0j),3,132.80413884,0.05047549378200439,(0.5773767942035899+0j),(-1.6333716750552778+0j),4,6,0.4054651081081644,-0.20137809
812,graph_918.pickle,100,384,1,1.3454723665996355,0.07757575757575758,6,0.35,0.07411222921248983,(0.5061470480143241+0j),3,112.19963109,0.13005143277002204,(0.4604424563588217+0j),(-0.9734668263292302+0j),3,4,0.28768207245178085,-0.09342638
813,graph_5208.pickle,100,250,1,0.9162907318741551,0.050505050505050504,5,0.3,0.010748319700979225,(0.5783216366001565+0j),3,127.97280221,0.021,(0.572275318946505+0j),(-1.4500999910589665+0j),4,5,0.22314355131420976,
814,graph_4995.pickle,100,475,1,1.55814461804655,0.09595959595959595,6,0.29,0.02536440163396425,(0.44525362409864777+0j),3,108.71623181,0.1597321855571497,(0.4288701424093128+0j),(-0.8076363694110291+0j),3,4,0.28768207245178085,-0.13598238
815,graph_1486.pickle,100,250,1,0.9162907318741551,0.050505050505050504,5,0.3,0.03184715875199129,(0.567970081769195+0j),3,128.06539916,0.036,(0.5497582737939996+0j),(-1.4540453311621933+0j),4,5,0.22314355131420976,
816,graph_403.pickle,100,1319,1,2.579458966729223,0.26646464646464646,13,0.12,0.01721462751947178,(0.2918417512652429+0j),3,100.85831565,0.26662037840652664,(0.278901003108355+0j),(-0.36491592729270406+0j),2,3,0.4054651081081644,0.02979843
817,graph_1007.pickle,100,99,1,-0.01005033585350145,0.02,3,0.62,0.007642157761668766,(0.6931471805599495+0j),inf,433.99494949,0.0,(0.689318782707013+0j),(-4.874075286141672+0j),7,12,0.5389965007326869,-0.30704385
818,graph_176.pickle,100,386,1,1.3506671834767394,0.07797979797979798,7,0.23,0.006436781436550687,(0.3942419939973302+0j),3,129.26974419,0.3640776699029126,(0.3898929311365478+0j),(-1.868570902702058+0j),4,5,0.22314355131420976,0.05455535
819,graph_5275.pickle,100,401,1,1.3887912413184778,0.081010101010101,6,0.23,0.010871560397234026,(0.3973597720059869+0j),3,125.66241822,0.33264462809917356,(0.39002625664409607+0j),(-1.8634580269396794+0j),3,5,0.5108256237659907,0.07848823
820,graph_2585.pickle,100,262,1,0.9631743177730056,0.05292929292929293,5,0.47,0.03059900669372384,(0.5393746351721597+0j),3,119.94267987,0.11684901531728666,(0.5213708631512722+0j),(-1.2708029857811747+0j),3,5,0.5108256237659907,-0.13776771
821,graph_350.pickle,100,2833,1,3.3439213138424253,0.5723232323232323,21,0.06,0.007318598325636305,(0.16490857155720895+0j),3,98.75098381,0.5696963206994513,(0.15868327371921473+0j),(-0.16677980872237366+0j),2,2,0.0,-0.03230084
822,graph_2782.pickle,100,335,1,1.208960345836975,0.06767676767676768,5,0.38,0.026865044072298616,(0.5160475347675896+0j),3,115.19296964,0.11609158336020639,(0.49988250818874097+0j),(-0.9799747171923939+0j),3,4,0.28768207245178085,-0.1085421
823,graph_667.pickle,100,270,1,0.9932517730102834,0.05454545454545454,5,0.31,0.006315261308923015,(0.4653816430312378+0j),3,141.57286825,0.2674698795180723,(0.46140843659029224+0j),(-1.9308419766718743+0j),4,6,0.4054651081081644,0.01862104
824,graph_5857.pickle,100,2150,1,3.068052935133617,0.43434343434343436,17,0.08,0.005476986848057752,(0.20333465767401576+0j),3,99.32224601,0.4367030667625711,(0.198855391449056+0j),(-0.2487489057122426+0j),2,2,0.0,-0.01045313
825,graph_3776.pickle,100,419,1,1.4327007339340465,0.08464646464646465,6,0.41,0.08059307068398014,(0.5049992897691412+0j),3,110.24027923,0.2024960449991211,(0.45513823025071515+0j),(-1.0473072957643734+0j),3,5,0.5108256237659907,-0.1247692
826,graph_3742.pickle,100,434,1,1.4678743481123135,0.08767676767676767,6,0.32,0.054275757060914254,(0.47867724888209917+0j),3,109.73308235,0.1393643031784841,(0.44446938379283846+0j),(-0.9347622932563143+0j),3,4,0.28768207245178085,-0.17604321
827,graph_3497.pickle,100,200,1,0.6931471805599453,0.04040404040404041,4,0.33,0.03195982567529665,(0.6148987788347623+0j),3,143.72824575,0.035,(0.5974671898130546+0j),(-1.8762307697452913+0j),5,6,0.1823215567939546,
828,graph_1689.pickle,100,1314,1,2.5756610130564646,0.26545454545454544,12,0.14,0.007856029954108834,(0.2820060102609421+0j),3,100.86898298,0.26261975214601707,(0.2760628234160868+0j),(-0.3604110746524263+0j),2,3,0.4054651081081644,0.00969212
829,graph_1592.pickle,100,100,1,0.0,0.020202020202020204,3,0.5,0.0019796301876588984,(0.6921397077890342+0j),13,851.74038462,0.0,(0.691148403801467+0j),(-5.27588037905423+0j),13,24,0.6131044728864089,-0.23354288
830,graph_5146.pickle,100,564,1,1.7298840655099674,0.11393939393939394,7,0.25,0.012131818291684748,(0.4125440596421426+0j),3,106.48926494,0.1923973880597015,(0.40448081152510473+0j),(-0.6846321459849312+0j),2,3,0.4054651081081644,-0.08691676
831,graph_2917.pickle,100,234,1,0.85015092936961,0.04727272727272727,5,0.45,0.028414001897773877,(0.5535281868884872+0j),3,124.9601099,0.10426540284360189,(0.5370575721976476+0j),(-1.5586495885596172+0j),3,5,0.5108256237659907,-0.1571193
832,graph_1250.pickle,100,99,1,-0.01005033585350145,0.02,3,0.53,0.014127232237436838,(0.693147180559941+0j),inf,373.20707071,0.0,(0.6860584990000408+0j),(-4.259650979925971+0j),6,10,0.5108256237659907,-0.19226199
833,graph_998.pickle,100,1484,1,2.6973262377392344,0.2997979797979798,13,0.1,0.024562893954459764,(0.27166375719754415+0j),3,100.41118347,0.2966941767716354,(0.25276668827580645+0j),(-0.34934455644548235+0j),2,2,0.0,-0.03150679
834,graph_2261.pickle,100,246,1,0.9001613499442714,0.0496969696969697,5,0.32,0.008153611379462689,(0.4762556062439032+0j),3,159.31533532,0.30089374379344586,(0.4711784931094929+0j),(-2.310219505940854+0j),4,7,0.5596157879354227,0.06720212
835,graph_5074.pickle,100,303,1,1.1085626195212777,0.06121212121212121,5,0.29,0.01240031727486568,(0.47290480129057666+0j),3,128.81974023,0.20186915887850468,(0.4651470413113887+0j),(-1.6486362273416444+0j),4,5,0.22314355131420976,0.04084208
836,graph_1104.pickle,100,291,1,1.0681530811834012,0.058787878787878785,5,0.36,0.017171941033970572,(0.5291146093889086+0j),3,118.04308176,0.09906759906759907,(0.5189466475560247+0j),(-1.1533892232637897+0j),3,4,0.28768207245178085,-0.14609716
837,graph_4956.pickle,100,100,1,0.0,0.020202020202020204,3,0.54,0.004318357018570085,(0.6931471805599426+0j),16,858.05625,0.0,(0.6909856676638964+0j),(-5.44488026884059+0j),14,26,0.6190392084062235,-0.05386417
838,graph_2950.pickle,100,564,1,1.7298840655099674,0.11393939393939394,7,0.25,0.00921520291633926,(0.4241698711511396+0j),3,106.72331909,0.1812960419528031,(0.4181219950425854+0j),(-0.7088287113637962+0j),2,3,0.4054651081081644,-0.07831544
839,graph_4469.pickle,100,200,1,0.6931471805599453,0.04040404040404041,4,0.4,0.02915253083425773,(0.6024126250018382+0j),3,148.93076955,0.07017543859649122,(0.5863231869044618+0j),(-2.0973947929018917+0j),5,7,0.3364722366212129,-0.13380426
840,graph_5176.pickle,100,200,1,0.6931471805599453,0.04040404040404041,4,0.38,0.0061758419886477345,(0.6018243369765278+0j),3,145.21476161,0.05794947994056464,(0.5984354048046365+0j),(-1.8598385804281328+0j),4,6,0.4054651081081644,-0.0330226
841,graph_244.pickle,100,100,1,0.0,0.020202020202020204,3,0.5,0.0025968577440786955,(0.6931471805599413+0j),14,1026.71285714,0.0,(0.6918479079987413+0j),(-5.953453124817328+0j),17,33,0.6632942174102642,-0.11818605
842,graph_3341.pickle,100,384,1,1.3454723665996355,0.07757575757575758,5,0.36,0.0193996794133251,(0.47479216520044687+0j),3,111.89428261,0.13801115241635686,(0.4626518910029848+0j),(-0.9086397816485932+0j),3,4,0.28768207245178085,-0.15222953
843,graph_5016.pickle,100,974,1,2.2762411176544437,0.19676767676767676,10,0.15,0.0009886231505924492,(0.3233711709931581+0j),3,102.40310287,0.20612255650982664,(0.32265544321991246+0j),(-0.4996649034761564+0j),2,3,0.4054651081081644,0.02305904
844,graph_31.pickle,100,300,1,1.0986122886681098,0.06060606060606061,6,0.3,0.01951330902279058,(0.5190614146696202+0j),3,125.75527706,0.15403882279273637,(0.5073815125290644+0j),(-1.541453036630995+0j),4,5,0.22314355131420976,0.0833338
845,graph_1683.pickle,100,2494,1,3.2164729402518906,0.5038383838383839,20,0.06,0.0076819517782964475,(0.18124225989984724+0j),3,98.99932198,0.5060719536663227,(0.17481309758796718+0j),(-0.20472119784159026+0j),2,2,0.0,-0.01009805
846,graph_5638.pickle,100,100,0,0.0,0.020202020202020204,3,0.48,0.0005921677275537718,(0.6931471805599468+0j),4,0.0,0.0,(0.6928510528546887+0j),(-36.86256188437378+0j),0,0,0.0,-0.18801653
847,graph_333.pickle,100,250,1,0.9162907318741551,0.050505050505050504,5,0.3,0.0341986767637259,(0.5852340000350678+0j),3,128.60925145,0.033,(0.5660024275665742+0j),(-1.5150263116011202+0j),4,5,0.22314355131420976,
848,graph_5746.pickle,100,2344,1,3.154443964708812,0.47353535353535353,18,0.09,0.009066218246142732,(0.1979273627458384+0j),3,99.12297016,0.4733288008525964,(0.19046136904464667+0j),(-0.2176267970609634+0j),2,2,0.0,-0.0213743
849,graph_1888.pickle,100,2872,1,3.3575937441800234,0.5802020202020202,23,0.07,0.005237696524516888,(0.15892281145742854+0j),3,98.7285857,0.5804224481426848,(0.15444471881445096+0j),(-0.16972374408997623+0j),2,2,0.0,-0.0252864
850,graph_3231.pickle,100,99,1,-0.01005033585350145,0.02,3,0.57,0.008903415866127862,(0.6931471805599437+0j),inf,419.81313131,0.0,(0.6886855342690402+0j),(-4.721320270694838+0j),6,10,0.5108256237659907,-0.2674559
851,graph_1604.pickle,100,2971,1,3.391483689474516,0.6002020202020202,24,0.06,0.010509591709261024,(0.16174487568716342+0j),3,98.6696089,0.5987533841213877,(0.15276460310075274+0j),(-0.15821532558177553+0j),2,2,0.0,-0.01825286
852,graph_4723.pickle,100,100,1,0.0,0.020202020202020204,3,0.51,0.0016609093394543972,(0.6931471805599453+0j),14,1328.86571429,0.0,(0.6923163808717109+0j),(-6.400390031745979+0j),22,43,0.6701576623352465,-0.15384615
853,graph_3423.pickle,100,146,1,0.37843643572024505,0.029494949494949494,4,0.45,0.022862628616737046,(0.6660023442428407+0j),3,201.99857745,0.028481012658227847,(0.654186951219918+0j),(-2.804943419503398+0j),6,9,0.4054651081081644,0.08080685
854,graph_5646.pickle,100,475,1,1.55814461804655,0.09595959595959595,6,0.31,0.022900868888836134,(0.44711906011608193+0j),3,108.77844535,0.1521141285665177,(0.4323664053385809+0j),(-0.8095043600391034+0j),3,4,0.28768207245178085,-0.06922067
855,graph_2355.pickle,100,475,1,1.55814461804655,0.09595959595959595,6,0.28,0.0071957162749056724,(0.4246078808242504+0j),3,108.74182555,0.15679788289778365,(0.4198905849517596+0j),(-0.7908337582360291+0j),2,4,0.6931471805599453,-0.12806951
856,graph_1045.pickle,100,100,0,0.0,0.020202020202020204,3,0.53,0.0016487008601295816,(0.6915837756543252+0j),9,0.0,0.0,(0.6907577943941556+0j),,0,0,0.0,-0.19230114
857,graph_2847.pickle,100,348,1,1.247032293786383,0.0703030303030303,5,0.36,0.06023523660806562,(0.5155023417748189+0j),3,113.67669253,0.11346316680779,(0.4788668687665976+0j),(-0.9655168111406177+0j),3,4,0.28768207245178085,-0.14378668
858,graph_339.pickle,100,544,1,1.6937790608678513,0.1098989898989899,6,0.26,0.012549938859569343,(0.4193174079327117+0j),3,107.21801642,0.16630698678176423,(0.41103164771144196+0j),(-0.7648713511991204+0j),3,4,0.28768207245178085,-0.07778612
859,graph_5577.pickle,100,200,1,0.6931471805599453,0.04040404040404041,4,0.39,0.048446891714558626,(0.5996974811998939+0j),3,162.87965361,0.1743119266055046,(0.5727411391843412+0j),(-2.2318368836520497+0j),5,7,0.3364722366212129,0.00569321
860,graph_2247.pickle,100,433,1,1.4655675420143985,0.08747474747474747,6,0.33,0.03404398117378338,(0.4656086390400796+0j),3,110.04872196,0.150175301908843,(0.4440057597097655+0j),(-0.847120045776371+0j),3,4,0.28768207245178085,-0.12079854
861,graph_3756.pickle,100,200,1,0.6931471805599453,0.04040404040404041,4,0.35,0.031134481151240623,(0.6146062545476567+0j),3,142.94389524,0.02,(0.5976236603424213+0j),(-1.7852960693882167+0j),5,6,0.1823215567939546,
862,graph_2738.pickle,100,200,1,0.6931471805599453,0.04040404040404041,4,0.39,0.03588431494898825,(0.5899327853491677+0j),3,151.67007961,0.11061946902654868,(0.5698392639830927+0j),(-2.062239067258697+0j),5,6,0.1823215567939546,-0.20504264
863,graph_1326.pickle,100,200,1,0.6931471805599453,0.04040404040404041,4,0.37,0.019551802982961553,(0.5970627094932863+0j),3,170.17567474,0.1875,(0.5862425610468752+0j),(-2.889536720010686+0j),5,8,0.47000362924573563,0.01242236
864,graph_3353.pickle,100,300,1,1.0986122886681098,0.06060606060606061,5,0.29,0.01926263855186816,(0.5484249425631672+0j),3,119.89597008,0.032,(0.5372314343729752+0j),(-1.1918343657943387+0j),4,4,0.0,
865,graph_3097.pickle,100,2918,1,3.3734835430946397,0.5894949494949495,22,0.07,0.004084481076550794,(0.1572662257786879+0j),3,98.70364392,0.5894723720996492,(0.15377002791749678+0j),(-0.1778229231679072+0j),2,2,0.0,-0.02143702
866,graph_541.pickle,100,100,0,0.0,0.020202020202020204,3,0.51,2.4868995751603507e-14,(0.6931471805599513+0j),4,0.0,0.0,(0.6931471805599388+0j),,0,0,0.0,-0.18690655
867,graph_5089.pickle,100,155,1,0.4382549309311553,0.031313131313131314,4,0.46,0.020821364568303746,(0.6521656955944023+0j),3,180.0743324,0.007936507936507936,(0.6412602564276231+0j),(-2.305857290581459+0j),6,9,0.4054651081081644,0.02214908
868,graph_193.pickle,100,384,1,1.3454723665996355,0.07757575757575758,5,0.36,0.007614749954555133,(0.4785216268641039+0j),3,111.72455213,0.13331814038286235,(0.4737916060581023+0j),(-0.9354298980743813+0j),3,4,0.28768207245178085,-0.15565007
869,graph_210.pickle,100,291,1,1.0681530811834012,0.058787878787878785,4,0.36,0.0036327074110868995,(0.5344165189710804+0j),3,119.34558338,0.08409986859395532,(0.5322854429137769+0j),(-1.1927656440504932+0j),3,5,0.5108256237659907,-0.07703292
870,graph_3698.pickle,100,384,1,1.3454723665996355,0.07757575757575758,5,0.33,0.010975696736547524,(0.4865922507964086+0j),3,112.19283485,0.13498233215547703,(0.4798224328897223+0j),(-0.9664255948313285+0j),3,4,0.28768207245178085,-0.12225423
871,graph_4700.pickle,100,300,1,1.0986122886681098,0.06060606060606061,5,0.28,0.03444428612037931,(0.5267474117779682+0j),3,126.91513101,0.1706700379266751,(0.5061975742440502+0j),(-1.7607342843165545+0j),4,5,0.22314355131420976,-0.09403279
872,graph_5348.pickle,100,384,1,1.3454723665996355,0.07757575757575758,5,0.3,0.02121844464184619,(0.4780478099240983+0j),3,112.04644001,0.12503157362970446,(0.4648052351057729+0j),(-0.9977926254705084+0j),3,4,0.28768207245178085,-0.14528813
873,graph_1349.pickle,100,99,1,-0.01005033585350145,0.02,2,0.57,0.025055361627244865,(0.6931471805599434+0j),inf,293.93434343,0.0,(0.6805403667565335+0j),(-3.6866674373380457+0j),5,8,0.47000362924573563,-0.19275443
874,graph_1567.pickle,100,384,1,1.3454723665996355,0.07757575757575758,5,0.31,0.00960584795399333,(0.49317812105673087+0j),3,111.56763911,0.1256210078069553,(0.4872947246829136+0j),(-0.9866798232007168+0j),3,4,0.28768207245178085,-0.1589035
875,graph_5572.pickle,100,119,1,0.17395330712343798,0.02404040404040404,3,0.47,0.00879797008719474,(0.682441972228411+0j),3,327.46078607,0.016666666666666666,(0.6779857278418174+0j),(-3.793948911663706+0j),10,15,0.4054651081081644,0.25652334
876,graph_5832.pickle,100,384,1,1.3454723665996355,0.07757575757575758,6,0.31,0.03946573413568899,(0.4969524296391539+0j),3,111.76187231,0.14559386973180077,(0.4726492459614666+0j),(-0.9881840685373589+0j),3,4,0.28768207245178085,-0.15077584
877,graph_5731.pickle,100,300,1,1.0986122886681098,0.06060606060606061,5,0.28,0.03152739440039931,(0.4956429654281333+0j),3,139.33628765,0.2732484076433121,(0.47625030773379995+0j),(-2.1093759821596034+0j),4,5,0.22314355131420976,0.00632411
878,graph_1629.pickle,100,2793,1,3.3297013799570854,0.5642424242424242,23,0.07,0.005526380720509927,(0.1614358768975368+0j),3,98.77900427,0.5662967535111588,(0.15672227136765185+0j),(-0.16751826585508245+0j),2,2,0.0,-0.03091484
879,graph_1818.pickle,100,100,0,0.0,0.020202020202020204,3,0.51,5.773159728050814e-15,(0.6931471805599504+0j),4,0.0,0.0,(0.6931471805599475+0j),(-36.16994746063413-0.7628082431673738j),0,0,0.0,-0.19786096
880,graph_5397.pickle,100,149,1,0.3987761199573678,0.0301010101010101,4,0.51,0.018327194540492364,(0.6526718787605292+0j),3,166.40642668,0.06273062730627306,(0.6430839561075863+0j),(-2.433313124639777+0j),4,7,0.5596157879354227,-0.16085391
881,graph_3229.pickle,100,258,1,0.9477893989335261,0.052121212121212124,5,0.3,0.006792070745290202,(0.4738104776369372+0j),3,154.60522681,0.2867256637168142,(0.46957259579051874+0j),(-2.2474574867829697+0j),4,6,0.4054651081081644,0.18989804
882,graph_2439.pickle,100,300,1,1.0986122886681098,0.06060606060606061,5,0.28,0.020275776989725935,(0.5358565910243175+0j),3,120.4468901,0.052,(0.5239209110063281+0j),(-1.2120579609008084+0j),4,4,0.0,
883,graph_3581.pickle,100,200,1,0.6931471805599453,0.04040404040404041,4,0.39,0.037685454788224604,(0.5851000742825524+0j),3,183.73890266,0.23112480739599384,(0.5638839078394083+0j),(-2.8368514351295664+0j),6,9,0.4054651081081644,-0.02043419
884,graph_3833.pickle,100,200,1,0.6931471805599453,0.04040404040404041,4,0.36,0.00834515783215517,(0.5843151459714072+0j),3,167.81400908,0.19938176197836166,(0.5796519688251506+0j),(-2.521530594693184+0j),5,7,0.3364722366212129,-0.06274908
885,graph_5880.pickle,100,1802,1,2.8914822521801917,0.36404040404040405,15,0.1,0.018530038744229982,(0.23573496554245185+0j),3,99.79291118,0.3647104729202435,(0.22098821910749913+0j),(-0.2825672312431884+0j),2,2,0.0,-0.02732514
886,graph_162.pickle,100,463,1,1.5325568680981427,0.09353535353535354,7,0.22,0.01784664433112093,(0.39007859790016086+0j),3,116.19174674,0.27396913736402734,(0.37792277073665703+0j),(-1.4268129039594486+0j),3,4,0.28768207245178085,0.08608248
887,graph_4555.pickle,100,291,1,1.0681530811834012,0.058787878787878785,4,0.38,0.017205938668318765,(0.5328077927234687+0j),3,118.66183889,0.08567880794701986,(0.5226573458304704+0j),(-1.2108755747143012+0j),3,5,0.5108256237659907,-0.14135353
888,graph_694.pickle,100,475,1,1.55814461804655,0.09595959595959595,6,0.29,0.03810819509940799,(0.4571275788502401+0j),3,108.60772985,0.16764044943820225,(0.4327054908888819+0j),(-0.8415876129845694+0j),2,4,0.6931471805599453,-0.1366884
889,graph_1061.pickle,100,196,1,0.6729444732424258,0.039595959595959594,4,0.45,0.016320774148312678,(0.5935257931440061+0j),3,137.59659724,0.06587374199451052,(0.584469701697047+0j),(-1.7901486187778606+0j),4,6,0.4054651081081644,-0.15775944
890,graph_5294.pickle,100,100,0,0.0,0.020202020202020204,3,0.48,0.002411333986047426,(0.6931471805599468+0j),3,0.0,0.0234375,(0.6919407861657463+0j),(-36.04365338911715+0j),0,0,0.0,-0.07090103
891,graph_3421.pickle,100,200,1,0.6931471805599453,0.04040404040404041,4,0.37,0.016928205071559344,(0.6038600037487105+0j),3,145.48154647,0.06726457399103139,(0.5945623097598219+0j),(-1.8575593503829433+0j),5,6,0.1823215567939546,-0.07532721
892,graph_5168.pickle,100,517,1,1.6428726885203377,0.10444444444444445,7,0.26,0.011393461043482267,(0.4281378531834251+0j),3,107.69382842,0.16728459142814772,(0.42068478365160417+0j),(-0.735892296219998+0j),3,3,0.0,-0.0777439
893,graph_579.pickle,100,384,1,1.3454723665996355,0.07757575757575758,5,0.32,0.02920509425167772,(0.48689572200363984+0j),3,111.96415075,0.12430939226519337,(0.4687852743457241+0j),(-0.9962006004773707+0j),3,4,0.28768207245178085,-0.17070364
894,graph_5750.pickle,100,300,1,1.0986122886681098,0.06060606060606061,5,0.32,0.022902832089322978,(0.5054325498269533+0j),3,136.74023575,0.24726336123631681,(0.49152021102730425+0j),(-2.125384080433218+0j),4,6,0.4054651081081644,0.0233797
895,graph_710.pickle,100,100,1,0.0,0.020202020202020204,3,0.5,0.001907502775768899,(0.6927912881632915+0j),29,1107.92224138,0.0,(0.6918367418477201+0j),(-6.271016301422477+0j),19,37,0.666478933477784,-0.02673797
896,graph_4681.pickle,100,300,1,1.0986122886681098,0.06060606060606061,5,0.27,0.025864597986893445,(0.5346179439896989+0j),3,119.89601965,0.046,(0.5193480612110987+0j),(-1.1806004508888628+0j),4,4,0.0,
897,graph_4800.pickle,100,285,1,1.0473189942805592,0.05757575757575758,5,0.3,0.01366634694745672,(0.47310728018815307+0j),3,135.80342628,0.2376237623762376,(0.4645558222672943+0j),(-1.7785590654030012+0j),4,6,0.4054651081081644,0.05434928
898,graph_1999.pickle,100,127,1,0.23901690047049992,0.025656565656565655,4,0.46,0.006385842462832914,(0.6749252489151655+0j),3,266.50536846,0.02631578947368421,(0.6716683151144859+0j),(-3.187656559647514+0j),8,12,0.4054651081081644,0.25849257
899,graph_4982.pickle,100,2142,1,3.064325065019603,0.43272727272727274,17,0.09,0.002465711143795568,(0.2069237113063503+0j),3,99.33127816,0.43366094718189724,(0.2049168744048428+0j),(-0.23860516660409845+0j),2,2,0.0,-0.01547187
900,graph_2281.pickle,100,2226,1,3.102791345847399,0.4496969696969697,18,0.09,0.012771783497760314,(0.20467728097021698+0j),3,99.24250454,0.44932746417738195,(0.19421488303486667+0j),(-0.2176574675890643+0j),2,2,0.0,-0.02853563
901,graph_1309.pickle,100,553,1,1.7101878155342434,0.11171717171717171,7,0.26,0.035285230160498005,(0.4226561842556805+0j),3,106.8024286,0.17974746224312949,(0.39926211559783714+0j),(-0.694055439898949+0j),2,3,0.4054651081081644,-0.1024931
