,GRAPH_IDX,NUM_NODES,NUM_EDGES,IS_CONNECTED,LOGRATIO_EDGETONODES,DENSITY,CHROMATIC_NUM,NORM_MIS,SPECTRAL_GAP,LOG_LARGESTEIGVAL,GIRTH,KEMENY_CONSTANT,TRANSITIVITY,LOG_SECONDLARGESTEIGVAL,LOG_SMALLESTEIGVAL,MIN_ECC,MAX_ECC,LOGRATIO_MAXMINECC,GRAPH_ASSORTATIVITY
444,graph_3634.pickle,20,45,1,0.8109302162163288,0.23684210526315788,4,0.4,0.1604143093196222,(0.5740854287349725+0j),3,22.1972159,0.22727272727272727,(0.4793917031052727+0j),(-0.9713554221176571+0j),3,4,0.28768207245178085,-0.13412229
445,graph_4553.pickle,20,40,1,0.6931471805599453,0.21052631578947367,4,0.35,0.08404702129454078,(0.5755526349549542+0j),3,24.25656506,0.15,(0.5271314865543841+0j),(-1.4627093108570615+0j),3,4,0.28768207245178085,
446,graph_486.pickle,20,40,1,0.6931471805599453,0.21052631578947367,4,0.35,0.11607413279394163,(0.5961443724866505+0j),3,22.86284293,0.05,(0.5300591376844526+0j),(-1.0583877553498389+0j),3,3,0.0,
447,graph_474.pickle,20,36,1,0.5877866649021191,0.18947368421052632,3,0.4,0.050997108017299286,(0.5574737342758462+0j),3,22.8852304,0.16981132075471697,(0.5278351245358527+0j),(-1.0826612964958133+0j),2,3,0.4054651081081644,-0.37944102
448,graph_3708.pickle,20,36,1,0.5877866649021191,0.18947368421052632,3,0.45,0.07310783969504886,(0.593957639039655+0j),3,23.1714579,0.10948905109489052,(0.5527547373451224+0j),(-1.1414462696109273+0j),3,4,0.28768207245178085,-0.4361186
449,graph_4631.pickle,20,50,1,0.9162907318741551,0.2631578947368421,4,0.35,0.029728333185575107,(0.5040352052948227+0j),3,21.78917326,0.21,(0.48591346109993977+0j),(-1.0203432791909341+0j),3,3,0.0,
450,graph_2179.pickle,20,60,1,1.0986122886681098,0.3157894736842105,5,0.35,0.15517058951548957,(0.4930890314961782+0j),3,20.18635728,0.36476426799007444,(0.39352457116191836+0j),(-0.7860462028488694+0j),2,3,0.4054651081081644,-0.306278
451,graph_4981.pickle,20,40,1,0.6931471805599453,0.21052631578947367,4,0.35,0.016060555972697843,(0.5562439245955292+0j),3,23.15546133,0.1,(0.5469928067279775+0j),(-1.0987010047021732+0j),3,3,0.0,
452,graph_2279.pickle,20,43,1,0.7654678421395714,0.22631578947368422,4,0.55,0.04251742400425962,(0.5480088672757205+0j),3,21.73600663,0.3409090909090909,(0.5231224414147083+0j),(-1.0372859918570636+0j),3,4,0.28768207245178085,-0.24674307
453,graph_510.pickle,20,40,1,0.6931471805599453,0.21052631578947367,3,0.35,0.06822119092760515,(0.5815872073062729+0j),3,24.22148731,0.14285714285714285,(0.5427046277775786+0j),(-1.4530307939899723+0j),3,4,0.28768207245178085,-0.04477612
454,graph_5716.pickle,20,19,1,-0.05129329438755058,0.1,2,0.65,0.041905586869835476,(0.6931471805599464+0j),inf,49.02631579,0.0,(0.671971762113415+0j),(-3.172336122760591+0j),4,6,0.4054651081081644,-0.64985994
455,graph_5606.pickle,20,50,1,0.9162907318741551,0.2631578947368421,5,0.25,0.03435795793406449,(0.5141039632356471+0j),3,22.83720519,0.255,(0.4933426272728994+0j),(-1.42351652430023+0j),3,3,0.0,
456,graph_1520.pickle,20,40,1,0.6931471805599453,0.21052631578947367,4,0.35,0.07672823458554623,(0.57507571776097+0j),3,23.04643629,0.1323529411764706,(0.5309439998949513+0j),(-1.1065954581508535+0j),3,4,0.28768207245178085,-0.19592875
457,graph_2670.pickle,20,64,1,1.1631508098056809,0.3368421052631579,5,0.4,0.04479474536558814,(0.42952634893795455+0j),3,19.89572891,0.43125,(0.3999397560494572+0j),(-0.6639855934112797+0j),2,3,0.4054651081081644,-0.34092827
458,graph_1572.pickle,20,72,1,1.2809338454620642,0.37894736842105264,6,0.2,0.03505630397464743,(0.36744135990095167+0j),3,21.00918755,0.5,(0.3428651964016145+0j),(-1.1088911392173608+0j),2,3,0.4054651081081644,0.0
459,graph_66.pickle,20,85,1,1.4469189829363254,0.4473684210526316,6,0.25,0.08622243779590755,(0.401708312351323+0j),3,19.38387973,0.4336810730253353,(0.342278874323817+0j),(-0.6321590533951003+0j),2,3,0.4054651081081644,-0.15018648
460,graph_3933.pickle,20,30,1,0.4054651081081644,0.15789473684210525,4,0.35,0.07045817724366654,(0.6326260138913318+0j),3,34.64786251,0.1,(0.5944806065707905+0j),(-2.5009097247916223+0j),4,6,0.4054651081081644,
461,graph_5908.pickle,20,40,1,0.6931471805599453,0.21052631578947367,4,0.45,0.057672936704999955,(0.5575920712665801+0j),3,23.51450579,0.18493150684931506,(0.5240117870534022+0j),(-1.3222667130311105+0j),3,4,0.28768207245178085,-0.40905209
462,graph_1158.pickle,20,40,1,0.6931471805599453,0.21052631578947367,4,0.4,0.038115972439881185,(0.5946894420654928+0j),3,23.65869732,0.18620689655172415,(0.5734352908075826+0j),(-1.327356934301622+0j),3,4,0.28768207245178085,0.01142264
463,graph_2989.pickle,20,60,1,1.0986122886681098,0.3157894736842105,4,0.3,0.019758518054442842,(0.4725967786472712+0j),3,20.51205454,0.22,(0.46020320230133305+0j),(-0.7842510924774989+0j),2,3,0.4054651081081644,
464,graph_3727.pickle,20,64,1,1.1631508098056809,0.3368421052631579,5,0.3,0.030993991749377114,(0.44353622455190983+0j),3,20.26317945,0.3684210526315789,(0.42344494298041724+0j),(-0.788673638758402+0j),2,3,0.4054651081081644,-0.12215621
465,graph_4190.pickle,20,20,0,0.0,0.10526315789473684,3,0.5,0.05742387909936619,(0.6931471805599427+0j),3,0.0,0.12,(0.6640149895707027+0j),(-36.6788469459852+0j),0,0,0.0,-0.25714286
466,graph_2176.pickle,20,50,1,0.9162907318741551,0.2631578947368421,4,0.35,0.21164686621580775,(0.5598342777955653+0j),3,21.87307452,0.21,(0.43096099656368503+0j),(-1.0714919328363992+0j),3,3,0.0,
467,graph_972.pickle,20,20,0,0.0,0.10526315789473684,3,0.55,0.06211279787492385,(0.6931471805599447+0j),3,0.0,0.1111111111111111,(0.661598308536865+0j),(-37.333417813460755+0j),0,0,0.0,-0.30584192
468,graph_4854.pickle,20,28,1,0.3364722366212129,0.14736842105263157,3,0.45,0.11956546493566522,(0.674802477050646+0j),3,31.59105311,0.05172413793103448,(0.6119802954386142+0j),(-2.0253709288940853+0j),4,6,0.4054651081081644,-0.04597701
469,graph_3963.pickle,20,78,1,1.3609765531356006,0.4105263157894737,6,0.3,0.08615334857976298,(0.41653745446646134+0j),3,19.68721222,0.421792618629174,(0.3580572093982867+0j),(-0.6641438252284163+0j),2,3,0.4054651081081644,-0.06231422
470,graph_2467.pickle,20,64,1,1.1631508098056809,0.3368421052631579,5,0.3,0.04656509964225353,(0.4509082154117568+0j),3,20.21150552,0.394919168591224,(0.4207950669751229+0j),(-0.8107290573629612+0j),2,3,0.4054651081081644,-0.19157847
471,graph_4001.pickle,20,54,1,0.9932517730102834,0.28421052631578947,4,0.4,0.14833923238575464,(0.5255446385441441+0j),3,20.77448859,0.34726688102893893,(0.4337548567727142+0j),(-0.7714992747077354+0j),2,3,0.4054651081081644,-0.14804685
472,graph_5087.pickle,20,48,1,0.8754687373538999,0.25263157894736843,4,0.35,0.10236115345363372,(0.5282349512295813+0j),3,21.98280414,0.28448275862068967,(0.4659799837619569+0j),(-0.9837875868600592+0j),2,3,0.4054651081081644,-0.11399832
473,graph_1430.pickle,20,75,1,1.3217558399823195,0.39473684210526316,5,0.3,0.05551130625559919,(0.4394657643182337+0j),3,19.46862013,0.4072164948453608,(0.40303991783956067+0j),(-0.5018505277432526+0j),2,3,0.4054651081081644,-0.36171545
474,graph_3874.pickle,20,63,1,1.1474024528375417,0.33157894736842103,5,0.3,0.10920892401044191,(0.46013631386310777+0j),3,20.38242473,0.3720316622691293,(0.38871290824730514+0j),(-0.7254234714349043+0j),2,4,0.6931471805599453,-0.03968566
475,graph_1996.pickle,20,71,1,1.2669476034873244,0.3736842105263158,5,0.25,0.027521521697232876,(0.42856493746529994+0j),3,19.87083838,0.3765182186234818,(0.41047356040117466+0j),(-0.7191049600452368+0j),2,3,0.4054651081081644,-0.23368085
476,graph_5689.pickle,20,60,1,1.0986122886681098,0.3157894736842105,5,0.25,0.07482715720170385,(0.4530317651049597+0j),3,21.0470106,0.33,(0.4042957562723715+0j),(-0.9228414495726541+0j),2,3,0.4054651081081644,
477,graph_1348.pickle,20,40,1,0.6931471805599453,0.21052631578947367,4,0.4,0.062091355924686065,(0.5316007384809179+0j),3,24.41003901,0.2158273381294964,(0.4944295458001769+0j),(-1.3974532209148083+0j),3,4,0.28768207245178085,-0.28989799
478,graph_2882.pickle,20,50,1,0.9162907318741551,0.2631578947368421,4,0.3,0.06699185292764898,(0.4876103351223405+0j),3,21.66427454,0.24107142857142858,(0.44560100187309737+0j),(-0.9190340944920652+0j),2,3,0.4054651081081644,-0.11986407
479,graph_5534.pickle,20,108,1,1.6863989535702288,0.5684210526315789,7,0.2,0.02068346192120596,(0.3188771873242746+0j),3,18.76937235,0.5274418604651163,(0.3037268490825336+0j),(-0.3314062724331197+0j),2,2,0.0,-0.05628852
480,graph_561.pickle,20,30,1,0.4054651081081644,0.15789473684210525,4,0.35,0.13952804909704342,(0.6383546047917514+0j),3,33.89073639,0.2,(0.5618047820213438+0j),(-2.261755066866148+0j),4,5,0.22314355131420976,
481,graph_5873.pickle,20,61,1,1.1151415906193203,0.32105263157894737,5,0.25,0.04001530320945257,(0.4291681286885342+0j),3,20.99953215,0.36335403726708076,(0.40277078277659334+0j),(-0.9570121192643023+0j),2,3,0.4054651081081644,0.004426
482,graph_4398.pickle,20,76,1,1.33500106673234,0.4,6,0.4,0.05526214243481142,(0.4205543267913463+0j),3,19.26640044,0.44976076555023925,(0.38358978582838765+0j),(-0.42796282499087873+0j),2,3,0.4054651081081644,-0.33333333
483,graph_2709.pickle,20,36,1,0.5877866649021191,0.18947368421052632,3,0.4,0.059068128667457476,(0.6096193600390227+0j),3,23.61306514,0.140625,(0.576985689189526+0j),(-1.1478917223188376+0j),3,4,0.28768207245178085,-0.19040698
484,graph_2410.pickle,20,20,1,0.0,0.10526315789473684,3,0.45,0.06348621061799009,(0.6893730475953822+0j),3,87.64166667,0.11538461538461539,(0.6569912360093545+0j),(-3.891916957520316+0j),8,14,0.5596157879354227,-0.13636364
485,graph_528.pickle,20,36,1,0.5877866649021191,0.18947368421052632,3,0.4,0.04432155623917766,(0.5541346554485376+0j),3,23.97595627,0.2549019607843137,(0.528338986463709+0j),(-1.3430438649578207+0j),2,4,0.6931471805599453,-0.29061785
486,graph_2740.pickle,20,75,1,1.3217558399823195,0.39473684210526316,6,0.25,0.032965614859904235,(0.40027221631128335+0j),3,19.54853313,0.4588235294117647,(0.3779330467645992+0j),(-0.6345784653847273+0j),2,2,0.0,-0.30549236
487,graph_802.pickle,20,40,1,0.6931471805599453,0.21052631578947367,4,0.4,0.1783596962657552,(0.5810957561621561+0j),3,24.54529948,0.20300751879699247,(0.4760086068016678+0j),(-1.4290103454142187+0j),3,4,0.28768207245178085,-0.29774987
488,graph_1497.pickle,20,63,1,1.1474024528375417,0.33157894736842103,5,0.3,0.08554069111258178,(0.4414776520910276+0j),3,20.75154927,0.3707865168539326,(0.38489674512764754+0j),(-0.8571051734998365+0j),2,3,0.4054651081081644,-0.02076806
489,graph_1156.pickle,20,90,1,1.5040773967762742,0.47368421052631576,6,0.2,0.08491012200294179,(0.3490783420059802+0j),3,19.43519017,0.514745308310992,(0.28731960739743057+0j),(-0.6786246002271232+0j),2,3,0.4054651081081644,-0.16978731
490,graph_4728.pickle,20,50,1,0.9162907318741551,0.2631578947368421,5,0.3,0.17424572973285124,(0.5419879336166862+0j),3,22.38998999,0.27,(0.43513771174102767+0j),(-1.2152831458741284+0j),3,3,0.0,
491,graph_3583.pickle,20,51,1,0.9360933591703348,0.26842105263157895,4,0.35,0.0752412450447284,(0.5142044773526454+0j),3,20.85962526,0.20930232558139536,(0.46816842683337395+0j),(-0.6866562788476719+0j),2,3,0.4054651081081644,-0.28178496
492,graph_5787.pickle,20,108,1,1.6863989535702288,0.5684210526315789,8,0.2,0.07935986794423777,(0.3418074007914002+0j),3,18.80748968,0.5941123996431757,(0.28377142745686157+0j),(-0.4024165438203684+0j),2,2,0.0,-0.10078932
493,graph_3339.pickle,20,25,1,0.22314355131420976,0.13157894736842105,3,0.45,0.018842031658575564,(0.674765374118034+0j),4,40.83692068,0.0,(0.6651232452867634+0j),(-2.563079733440568+0j),5,7,0.3364722366212129,-0.33333333
494,graph_2831.pickle,20,36,1,0.5877866649021191,0.18947368421052632,3,0.5,0.04311504395280363,(0.5774937362744756+0j),3,23.1996846,0.14893617021276595,(0.5529954694244554+0j),(-1.2366587659557942+0j),3,4,0.28768207245178085,-0.46990496
495,graph_1443.pickle,20,20,1,0.0,0.10526315789473684,3,0.45,0.039801593892316856,(0.6901265856067451+0j),3,92.30833333,0.125,(0.6699636733424603+0j),(-3.7921564095800604+0j),7,12,0.5389965007326869,-0.25
496,graph_4578.pickle,20,50,1,0.9162907318741551,0.2631578947368421,5,0.3,0.0394679182886033,(0.5270437745801995+0j),3,21.50110296,0.135,(0.5034682524782399+0j),(-1.003617978028553+0j),3,3,0.0,
497,graph_3369.pickle,20,60,1,1.0986122886681098,0.3157894736842105,5,0.3,0.11231946184752584,(0.5104688263715187+0j),3,20.53462181,0.22,(0.4406730684716696+0j),(-0.8022834901005497+0j),2,3,0.4054651081081644,
498,graph_2038.pickle,20,87,1,1.4701758451005926,0.45789473684210524,6,0.2,0.08256217643534303,(0.3561161316401038+0j),3,19.63302383,0.5217391304347826,(0.29655100583137867+0j),(-0.6927571761873876+0j),2,3,0.4054651081081644,-0.06912442
499,graph_860.pickle,20,20,1,0.0,0.10526315789473684,2,0.5,0.015630854319283793,(0.6931471805599437+0j),4,100.0,0.0,(0.685301052886423+0j),(-4.158508477099206+0j),8,14,0.5596157879354227,-0.37142857
500,graph_3455.pickle,20,19,1,-0.05129329438755058,0.1,2,0.55,0.0885573008186682,(0.6931471805599448+0j),inf,41.02631579,0.0,(0.6478582968184495+0j),(-2.424105469606871+0j),4,6,0.4054651081081644,-0.31888936
501,graph_1361.pickle,20,36,1,0.5877866649021191,0.18947368421052632,3,0.4,0.10429135950146962,(0.6065613969160671+0j),3,23.86646114,0.17647058823529413,(0.5480187410188598+0j),(-1.1119535547677089+0j),3,4,0.28768207245178085,-0.1295
502,graph_1950.pickle,20,29,0,0.371563556432483,0.15263157894736842,3,0.5,0.027177630408909748,(0.5830258505844432+0j),3,0.0,0.2,(0.5677388607246834+0j),(-inf+0j),0,0,0.0,-0.04432133
503,graph_3655.pickle,20,43,1,0.7654678421395714,0.22631578947368422,4,0.35,0.02837108490374196,(0.5406594702074484+0j),3,23.95485122,0.2947976878612717,(0.5239991540774291+0j),(-1.2987053630111371+0j),3,4,0.28768207245178085,-0.00838894
504,graph_3286.pickle,20,51,1,0.9360933591703348,0.26842105263157895,4,0.35,0.10691649780994661,(0.5095733775779699+0j),3,20.72788174,0.26765799256505574,(0.4431875186603885+0j),(-0.7327863201288628+0j),2,3,0.4054651081081644,-0.31369208
505,graph_5770.pickle,20,75,1,1.3217558399823195,0.39473684210526316,6,0.25,0.08419378097113572,(0.44877597366688043+0j),3,19.61679936,0.41935483870967744,(0.3935274189095803+0j),(-0.6187301696517375+0j),2,3,0.4054651081081644,-0.22320535
506,graph_3532.pickle,20,96,1,1.5686159179138452,0.5052631578947369,7,0.2,0.028295048948431933,(0.3173236220014813+0j),3,19.1824825,0.527122641509434,(0.29650696483306194+0j),(-0.5930191638898412+0j),2,2,0.0,0.01615509
507,graph_5567.pickle,20,87,1,1.4701758451005926,0.45789473684210524,6,0.25,0.11404510898078768,(0.41446121359609234+0j),3,19.30598954,0.475,(0.3361221247035935+0j),(-0.5908818047324895+0j),2,3,0.4054651081081644,-0.11196687
508,graph_1429.pickle,20,60,1,1.0986122886681098,0.3157894736842105,5,0.3,0.12412319965027785,(0.5030787787069878+0j),3,20.4444344,0.3314447592067989,(0.4250598321151179+0j),(-0.7130048632066269+0j),2,3,0.4054651081081644,-0.11116703
509,graph_3475.pickle,20,43,1,0.7654678421395714,0.22631578947368422,4,0.45,0.050726412896980655,(0.5506094659098738+0j),3,21.68430222,0.21844660194174756,(0.5209244300737669+0j),(-0.8100665477128248+0j),2,3,0.4054651081081644,-0.23426521
510,graph_2422.pickle,20,111,1,1.713797927758343,0.5842105263157895,7,0.2,0.049412409817197966,(0.3181968293484023+0j),3,18.76790388,0.6015358361774744,(0.2815893461467465+0j),(-0.3980697199121718+0j),2,2,0.0,-0.09854554
511,graph_4021.pickle,20,64,1,1.1631508098056809,0.3368421052631579,5,0.35,0.03493114979431766,(0.4467323565273029+0j),3,19.85642598,0.3472222222222222,(0.42413291810171+0j),(-0.560725473130848+0j),2,3,0.4054651081081644,-0.33743169
512,graph_5173.pickle,20,75,1,1.3217558399823195,0.39473684210526316,5,0.3,0.07151592342991808,(0.42137536828765293+0j),3,19.57320839,0.4512820512820513,(0.3733139752845325+0j),(-0.53862114834206+0j),2,3,0.4054651081081644,-0.24129353
513,graph_4260.pickle,20,64,1,1.1631508098056809,0.3368421052631579,5,0.3,0.1088270743116675,(0.46266503512953483+0j),3,20.32975256,0.4142857142857143,(0.3916867232053255+0j),(-0.8339874468701336+0j),2,3,0.4054651081081644,-0.09589041
514,graph_2999.pickle,20,39,1,0.6678293725756554,0.20526315789473684,4,0.55,0.08207211192532315,(0.5357448882917112+0j),3,21.82743378,0.3,(0.4865217399542186+0j),(-0.9977599991519993+0j),2,4,0.6931471805599453,-0.29610278
515,graph_5415.pickle,20,60,1,1.0986122886681098,0.3157894736842105,4,0.3,0.1346252883348953,(0.49175188711556533+0j),3,20.9996327,0.3,(0.4058337546269603+0j),(-1.0132853764995706+0j),2,3,0.4054651081081644,
516,graph_3354.pickle,20,84,1,1.4350845252893227,0.4421052631578947,5,0.3,0.0802070355542237,(0.44676309495437827+0j),3,19.20317628,0.4596100278551532,(0.3940919310124453+0j),(-0.48630252003601737+0j),2,3,0.4054651081081644,-0.22406214
517,graph_2498.pickle,20,66,1,1.1939224684724346,0.3473684210526316,6,0.3,0.0480334192377696,(0.40727460075668137+0j),3,20.27068243,0.4110576923076923,(0.37478819783142703+0j),(-0.7427136938866941+0j),2,3,0.4054651081081644,-0.3382617
518,graph_2729.pickle,20,20,1,0.0,0.10526315789473684,3,0.45,0.03524252295767494,(0.6892809841497847+0j),3,89.44166667,0.13043478260869565,(0.6714331340158612+0j),(-3.796898550316706+0j),7,12,0.5389965007326869,0.0990991
519,graph_3554.pickle,20,65,1,1.1786549963416462,0.34210526315789475,5,0.35,0.06856644610804907,(0.4537501064827659+0j),3,20.00371356,0.35172413793103446,(0.4092168074717199+0j),(-0.6553106847808454+0j),2,3,0.4054651081081644,-0.28921907
520,graph_4381.pickle,20,51,1,0.9360933591703348,0.26842105263157895,4,0.4,0.07685600750005639,(0.4966742898749856+0j),3,21.41195031,0.3645833333333333,(0.44877437594541736+0j),(-1.0526804706633215+0j),2,3,0.4054651081081644,-0.24390244
521,graph_1851.pickle,20,60,1,1.0986122886681098,0.3157894736842105,5,0.3,0.07425734777666793,(0.5040115846378612+0j),3,20.50847173,0.21,(0.45811523643910557+0j),(-0.7817768582146586+0j),2,3,0.4054651081081644,
522,graph_5702.pickle,20,54,1,0.9932517730102834,0.28421052631578947,5,0.4,0.14167992183172573,(0.4949548926588801+0j),3,20.51121841,0.3960674157303371,(0.4046276377814677+0j),(-0.7475589040630773+0j),2,3,0.4054651081081644,-0.34609392
523,graph_3808.pickle,20,53,1,0.9745596399981308,0.2789473684210526,5,0.3,0.05584911966568118,(0.4910885286069776+0j),3,21.25428136,0.3023255813953488,(0.45631340087909245+0j),(-0.8866950412980436+0j),2,3,0.4054651081081644,-0.14446472
524,graph_5949.pickle,20,60,1,1.0986122886681098,0.3157894736842105,5,0.3,0.1804287625765817,(0.5286307559000334+0j),3,20.70588336,0.290625,(0.4161932782006828+0j),(-0.8307780290588846+0j),2,3,0.4054651081081644,-0.18322981
525,graph_4784.pickle,20,20,1,0.0,0.10526315789473684,3,0.55,0.02228117970583865,(0.6835930149643141+0j),7,58.13214286,0.0,(0.6722817440778632+0j),(-3.055686730485398+0j),6,10,0.5108256237659907,0.08571429
526,graph_3896.pickle,20,69,1,1.2383742310432684,0.3631578947368421,6,0.4,0.08643976549248178,(0.41372834782852286+0j),3,19.67664496,0.45054945054945056,(0.354877842517495+0j),(-0.5706715019844687+0j),2,2,0.0,-0.36937844
527,graph_4257.pickle,20,35,1,0.5596157879354227,0.18421052631578946,4,0.4,0.04926465288901882,(0.5807996254721165+0j),3,25.01624063,0.16071428571428573,(0.5528515395225223+0j),(-1.4314373406862664+0j),3,4,0.28768207245178085,-0.23869801
528,graph_737.pickle,20,80,1,1.3862943611198906,0.42105263157894735,7,0.2,0.030311768210359302,(0.3389859094302308+0j),3,19.96289662,0.4903339191564148,(0.31715237593490314+0j),(-0.7799085673538146+0j),2,3,0.4054651081081644,-0.10314396
529,graph_683.pickle,20,50,1,0.9162907318741551,0.2631578947368421,5,0.3,0.1415615378541315,(0.5481627504591637+0j),3,21.35224141,0.135,(0.4627964606358508+0j),(-0.8817188479033098+0j),3,3,0.0,
530,graph_5621.pickle,20,33,1,0.5007752879124892,0.1736842105263158,4,0.4,0.06288967711184745,(0.6324308800028561+0j),4,26.7385804,0.0,(0.5984466999765866+0j),(-1.7554587887045436+0j),3,5,0.5108256237659907,0.03113879
531,graph_4964.pickle,20,29,1,0.371563556432483,0.15263157894736842,3,0.45,0.15270733826734872,(0.6664876985291313+0j),3,28.44157142,0.05084745762711865,(0.5848257031584595+0j),(-1.7314631137506706+0j),4,6,0.4054651081081644,-0.18553459
532,graph_4082.pickle,20,107,1,1.6770965609079151,0.5631578947368421,7,0.25,0.03223354219195795,(0.33252235695830207+0j),3,18.80158734,0.5571030640668524,(0.3091359335047277+0j),(-0.3454086059761654+0j),2,2,0.0,-0.12320577
533,graph_1130.pickle,20,75,1,1.3217558399823195,0.39473684210526316,5,0.35,0.08771930937542938,(0.4370908078636823+0j),3,19.30233758,0.4320785597381342,(0.3787633341523147+0j),(-0.49038186311715215+0j),2,3,0.4054651081081644,-0.32609524
534,graph_3781.pickle,20,55,1,1.0116009116784799,0.2894736842105263,4,0.3,0.025459847940547675,(0.4262055931839119+0j),3,22.00860349,0.3515625,(0.40944102536301547+0j),(-1.1270551318786755+0j),2,3,0.4054651081081644,-0.10044018
535,graph_1341.pickle,20,50,1,0.9162907318741551,0.2631578947368421,4,0.3,0.12752440449977942,(0.5226504082394638+0j),3,21.59954792,0.2727272727272727,(0.4440235624030722+0j),(-1.042500881078396+0j),3,4,0.28768207245178085,-0.01756641
536,graph_1804.pickle,20,84,1,1.4350845252893227,0.4421052631578947,6,0.3,0.026207240811338517,(0.3845945971970045+0j),3,19.21790781,0.4579831932773109,(0.36659358214157883+0j),(-0.4954771014185052+0j),2,2,0.0,-0.31263617
537,graph_1058.pickle,20,51,1,0.9360933591703348,0.26842105263157895,5,0.35,0.03512181977279205,(0.4959947461550707+0j),3,21.50666243,0.2911392405063291,(0.47437475601247775+0j),(-0.8778081854406093+0j),3,3,0.0,0.01669648
538,graph_1708.pickle,20,81,1,1.3987168811184478,0.4263157894736842,6,0.25,0.07064204676938868,(0.4220324755321453+0j),3,19.51288954,0.43610223642172524,(0.37460444835567674+0j),(-0.672209505592189+0j),2,3,0.4054651081081644,-0.1093846
539,graph_723.pickle,20,50,1,0.9162907318741551,0.2631578947368421,4,0.3,0.09897726771715543,(0.5559786657708864+0j),3,21.31528291,0.18834080717488788,(0.49753934853975346+0j),(-0.8061355814514224+0j),3,3,0.0,-0.15659717
540,graph_4844.pickle,20,53,1,0.9745596399981308,0.2789473684210526,5,0.4,0.04878381446706581,(0.48444310431508875+0j),3,21.374729,0.2823529411764706,(0.45392947326255983+0j),(-1.009844908963473+0j),3,4,0.28768207245178085,-0.22112507
541,graph_5749.pickle,20,80,1,1.3862943611198906,0.42105263157894735,6,0.3,0.0358886820114237,(0.36961391711536984+0j),3,19.30085394,0.4762611275964392,(0.34450212133129954+0j),(-0.486971301760994+0j),2,2,0.0,-0.32424726
542,graph_4395.pickle,20,36,1,0.5877866649021191,0.18947368421052632,3,0.4,0.004830175265528203,(0.5486518660729034+0j),3,24.76815061,0.22900763358778625,(0.5458574371160853+0j),(-1.3398338706847959+0j),3,4,0.28768207245178085,-0.15929051
543,graph_4515.pickle,20,72,1,1.2809338454620642,0.37894736842105264,6,0.35,0.059826725421500804,(0.4179270607106781+0j),3,19.86268089,0.4581005586592179,(0.3777397300817108+0j),(-0.7195304952892968+0j),2,3,0.4054651081081644,-0.19920623
544,graph_2832.pickle,20,61,1,1.1151415906193203,0.32105263157894737,4,0.25,0.12295947992047207,(0.4759645129733575+0j),3,20.41764602,0.28448275862068967,(0.3964959494013316+0j),(-0.7999868427416148+0j),2,3,0.4054651081081644,-0.23939929
545,graph_3912.pickle,20,60,1,1.0986122886681098,0.3157894736842105,5,0.25,0.06858381936840141,(0.49806245816366423+0j),3,20.62810869,0.24,(0.4554901143726753+0j),(-0.8258658732304124+0j),2,3,0.4054651081081644,
546,graph_866.pickle,20,60,1,1.0986122886681098,0.3157894736842105,5,0.3,0.06568776989799718,(0.4580092839661152+0j),3,21.45061062,0.38461538461538464,(0.41557114323296435+0j),(-1.0727836926156036+0j),2,3,0.4054651081081644,0.04580153
547,graph_790.pickle,20,100,1,1.6094379124341003,0.5263157894736842,6,0.2,0.13614265381345336,(0.3986274452767118+0j),3,18.96717141,0.5286624203821656,(0.3027941851245152+0j),(-0.4425926458601234+0j),2,2,0.0,-0.05693223
548,graph_3666.pickle,20,55,1,1.0116009116784799,0.2894736842105263,5,0.3,0.05200986677634356,(0.461730714552694+0j),3,22.5728231,0.376425855513308,(0.42840533864963065+0j),(-1.379745665865606+0j),3,4,0.28768207245178085,-0.05225262
549,graph_5041.pickle,20,51,1,0.9360933591703348,0.26842105263157895,4,0.4,0.058226755363504745,(0.5175493292714597+0j),3,20.89409275,0.2785714285714286,(0.48223097293693057+0j),(-0.8594106222132287+0j),2,3,0.4054651081081644,-0.24666226
550,graph_4499.pickle,20,115,1,1.749199854809259,0.6052631578947368,8,0.2,0.0935865477106792,(0.344241521550407+0j),3,18.65182761,0.6028481012658228,(0.2756090970479491+0j),(-0.3236332263812049+0j),2,2,0.0,-0.13788584
551,graph_1582.pickle,20,50,1,0.9162907318741551,0.2631578947368421,4,0.3,0.12418876371824528,(0.5508277752249032+0j),3,21.26502263,0.12,(0.476544436477966+0j),(-0.8401459027289361+0j),3,3,0.0,
552,graph_4342.pickle,20,105,1,1.6582280766035324,0.5526315789473685,6,0.25,0.04193331983770099,(0.36434838618395565+0j),3,18.79840703,0.5111326234269119,(0.3347867707618176+0j),(-0.3332341297547629+0j),2,2,0.0,-0.25049315
553,graph_1645.pickle,20,75,1,1.3217558399823195,0.39473684210526316,6,0.3,0.06347486173133365,(0.4206130560065999+0j),3,19.61711016,0.45263157894736844,(0.3780391154459026+0j),(-0.5570665317377963+0j),2,3,0.4054651081081644,-0.23156342
554,graph_2062.pickle,20,68,1,1.2237754316221157,0.35789473684210527,6,0.35,0.07235008161940137,(0.4220400437047049+0j),3,19.79599353,0.4763705103969754,(0.3734373248504946+0j),(-0.5978971419577126+0j),2,3,0.4054651081081644,-0.28984757
